date,product,sales,inventory,weather_score,event_flag,price
2025-07-24 11:14:36.952884,Bananas,25,72,0.65,0,2.0042613934661047
2025-07-24 11:14:36.952884,Yogurt,16,32,0.65,0,3.7866627685593737
2025-07-24 11:14:36.952884,Cereal,14,33,0.65,0,3.3454797433112478
2025-07-25 11:14:36.952884,Milk,39,62,0.64,0,2.844807578169714
2025-07-25 11:14:36.952884,Bread,33,85,0.64,0,2.038326318821829
2025-07-25 11:14:36.952884,Eggs,24,50,0.64,0,3.3660480821102623
2025-07-25 11:14:36.952884,Coffee,15,31,0.64,0,3.19587657363755
2025-07-25 11:14:36.952884,Bananas,25,43,0.64,0,2.0101826460045173
2025-07-25 11:14:36.952884,Yogurt,13,33,0.64,0,3.7926139753861903
2025-07-25 11:14:36.952884,Cereal,13,25,0.64,0,2.6376292620203463
2025-07-26 11:14:36.952884,Milk,51,98,0.64,0,2.0839477078046658
2025-07-26 11:14:36.952884,Bread,55,104,0.64,0,3.0082287765300433
2025-07-26 11:14:36.952884,Eggs,26,65,0.64,0,3.137561741012725
2025-07-26 11:14:36.952884,Coffee,10,27,0.64,0,3.3961148924996607
2025-07-26 11:14:36.952884,Bananas,33,65,0.64,0,1.7575479861055152
2025-07-26 11:14:36.952884,Yogurt,19,38,0.64,0,3.3829992547855734
2025-07-26 11:14:36.952884,Cereal,18,34,0.64,0,3.4082701929503245
2025-07-27 11:14:36.952884,Milk,47,121,0.63,0,3.369441595680252
2025-07-27 11:14:36.952884,Bread,51,106,0.63,0,2.0260512093537955
2025-07-27 11:14:36.952884,Eggs,28,68,0.63,0,1.9323062440681529
2025-07-27 11:14:36.952884,Coffee,15,37,0.63,0,2.568007568204586
2025-07-27 11:14:36.952884,Bananas,45,102,0.63,0,3.5349599364332716
2025-07-27 11:14:36.952884,Yogurt,23,59,0.63,0,3.0376833500462768
2025-07-27 11:14:36.952884,Cereal,18,52,0.63,0,1.842412809523237
2025-07-28 11:14:36.952884,Milk,39,87,0.62,0,2.1472218549262614
2025-07-28 11:14:36.952884,Bread,36,61,0.62,0,3.692568178154093
2025-07-28 11:14:36.952884,Eggs,23,40,0.62,0,3.4931475641202687
2025-07-28 11:14:36.952884,Coffee,9,15,0.62,0,1.9190356403665736
2025-07-28 11:14:36.952884,Bananas,26,64,0.62,0,2.8760759698678013
2025-07-28 11:14:36.952884,Yogurt,18,46,0.62,0,1.646077477136438
2025-07-28 11:14:36.952884,Cereal,15,35,0.62,0,1.7116903881067247
2025-07-29 11:14:36.952884,Milk,43,116,0.62,0,3.5713464398176233
2025-07-29 11:14:36.952884,Bread,32,75,0.62,0,2.2651479955404397
2025-07-29 11:14:36.952884,Eggs,18,43,0.62,0,1.9316413395809973
2025-07-29 11:14:36.952884,Coffee,11,20,0.62,0,2.670152156988661
2025-07-29 11:14:36.952884,Bananas,30,86,0.62,0,3.3702234142578162
2025-07-29 11:14:36.952884,Yogurt,14,34,0.62,0,2.9568036899594468
2025-07-29 11:14:36.952884,Cereal,12,34,0.62,0,2.1213400050320907
2025-07-30 11:14:36.952884,Milk,40,65,0.61,0,3.3750379480717383
2025-07-30 11:14:36.952884,Bread,29,44,0.61,0,1.8426698563511201
2025-07-30 11:14:36.952884,Eggs,17,29,0.61,0,1.6360253193754448
2025-07-30 11:14:36.952884,Coffee,15,30,0.61,0,3.6864411917955016
2025-07-30 11:14:36.952884,Bananas,30,54,0.61,0,2.313476058903099
2025-07-30 11:14:36.952884,Yogurt,19,40,0.61,0,3.0332083671047467
2025-07-30 11:14:36.952884,Cereal,13,34,0.61,0,2.864257540082371
2025-07-31 11:14:36.952884,Milk,43,83,0.61,0,2.397909846584883
2025-07-31 11:14:36.952884,Bread,32,82,0.61,0,3.028263792638467
2025-07-31 11:14:36.952884,Eggs,19,41,0.61,0,2.5484745949209735
2025-07-31 11:14:36.952884,Coffee,11,19,0.61,0,3.8110752294606556
2025-07-31 11:14:36.952884,Bananas,27,68,0.61,0,3.7432066803388047
2025-07-31 11:14:36.952884,Yogurt,22,37,0.61,0,2.1259326267674443
2025-07-31 11:14:36.952884,Cereal,18,27,0.61,0,3.9600453754909015
2025-08-01 11:14:36.952884,Milk,34,74,0.6,0,2.3980778515543077
2025-08-01 11:14:36.952884,Bread,23,61,0.6,0,3.8885354118652415
2025-08-01 11:14:36.952884,Eggs,15,31,0.6,0,3.8810517368836406
2025-08-01 11:14:36.952884,Coffee,11,27,0.6,0,2.5874604479261576
2025-08-01 11:14:36.952884,Bananas,28,65,0.6,0,1.6451158425462595
2025-08-01 11:14:36.952884,Yogurt,14,38,0.6,0,3.5623673236513937
2025-08-01 11:14:36.952884,Cereal,13,24,0.6,0,2.3091569525895004
2025-08-02 11:14:36.952884,Milk,59,113,0.59,0,2.9812160115798125
2025-08-02 11:14:36.952884,Bread,34,66,0.59,0,1.6387268026776516
2025-08-02 11:14:36.952884,Eggs,21,36,0.59,0,2.877578381700393
2025-08-02 11:14:36.952884,Coffee,7,12,0.59,0,3.0280358279970754
2025-08-02 11:14:36.952884,Bananas,25,50,0.59,0,1.9338422990972088
2025-08-02 11:14:36.952884,Yogurt,16,32,0.59,0,2.543807015268826
2025-08-02 11:14:36.952884,Cereal,16,46,0.59,0,2.5014884352631808
2025-08-03 11:14:36.952884,Milk,34,60,0.59,0,2.1768068954899586
2025-08-03 11:14:36.952884,Bread,37,80,0.59,0,1.8740918037723167
2025-08-03 11:14:36.952884,Eggs,22,47,0.59,0,2.1962300083934667
2025-08-03 11:14:36.952884,Coffee,12,22,0.59,0,2.5269427238107265
2025-08-03 11:14:36.952884,Bananas,25,70,0.59,0,2.8187862997213617
2025-08-03 11:14:36.952884,Yogurt,14,37,0.59,0,3.0612950384108677
2025-08-03 11:14:36.952884,Cereal,13,28,0.59,0,2.043710884657445
2025-08-04 11:14:36.952884,Milk,33,75,0.58,0,2.501748203108132
2025-08-04 11:14:36.952884,Bread,25,57,0.58,0,3.4474712647490215
2025-08-04 11:14:36.952884,Eggs,13,30,0.58,0,3.163010258702668
2025-08-04 11:14:36.952884,Coffee,10,25,0.58,0,3.7049689769153242
2025-08-04 11:14:36.952884,Bananas,20,58,0.58,0,2.587529818593688
2025-08-04 11:14:36.952884,Yogurt,14,34,0.58,0,3.165763307820731
2025-08-04 11:14:36.952884,Cereal,10,26,0.58,0,3.509379935760204
2025-08-05 11:14:36.952884,Milk,33,76,0.58,0,2.721402901462104
2025-08-05 11:14:36.952884,Bread,20,58,0.58,0,3.4590568561085746
2025-08-05 11:14:36.952884,Eggs,13,32,0.58,0,2.794120222544013
2025-08-05 11:14:36.952884,Coffee,9,20,0.58,0,3.684995029032708
2025-08-05 11:14:36.952884,Bananas,22,62,0.58,0,1.5274147901411181
2025-08-05 11:14:36.952884,Yogurt,14,21,0.58,0,3.6194756759071858
2025-08-05 11:14:36.952884,Cereal,13,36,0.58,0,2.990577699605875
2025-08-06 11:14:36.952884,Milk,38,101,0.57,0,3.72526368360676
2025-08-06 11:14:36.952884,Bread,26,60,0.57,0,3.9191177318320216
2025-08-06 11:14:36.952884,Eggs,15,31,0.57,0,3.0326807747067877
2025-08-06 11:14:36.952884,Coffee,13,20,0.57,0,2.7661527969176998
2025-08-06 11:14:36.952884,Bananas,21,44,0.57,0,3.8487022192871887
2025-08-06 11:14:36.952884,Yogurt,15,32,0.57,0,2.395919080830996
2025-08-06 11:14:36.952884,Cereal,14,34,0.57,0,3.5017320022918277
2025-08-07 11:14:36.952884,Milk,18,39,0.56,0,3.543702337725351
2025-08-07 11:14:36.952884,Bread,17,42,0.56,0,3.2943056368587285
2025-08-07 11:14:36.952884,Eggs,16,37,0.56,0,1.6415374328368086
2025-08-07 11:14:36.952884,Coffee,10,19,0.56,0,3.1835520006171762
2025-08-07 11:14:36.952884,Bananas,19,29,0.56,0,3.3892044426237997
2025-08-07 11:14:36.952884,Yogurt,12,27,0.56,0,2.039814002347394
2025-08-07 11:14:36.952884,Cereal,10,28,0.56,0,1.7134219483164133
2025-08-08 11:14:36.952884,Milk,36,87,0.56,0,2.2308237896065837
2025-08-08 11:14:36.952884,Bread,24,51,0.56,0,3.2667359508562868
2025-08-08 11:14:36.952884,Eggs,14,22,0.56,0,2.0928701830912555
2025-08-08 11:14:36.952884,Coffee,11,23,0.56,0,3.326415676083512
2025-08-08 11:14:36.952884,Bananas,17,38,0.56,0,3.8155352634964217
2025-08-08 11:14:36.952884,Yogurt,15,40,0.56,0,2.3079744620794838
2025-08-08 11:14:36.952884,Cereal,13,23,0.56,0,2.778716923022084
2025-08-09 11:14:36.952884,Milk,35,57,0.55,0,3.8022153945754877
2025-08-09 11:14:36.952884,Bread,37,107,0.55,0,1.515321618284202
2025-08-09 11:14:36.952884,Eggs,17,37,0.55,0,1.561640139267232
2025-08-09 11:14:36.952884,Coffee,12,19,0.55,0,1.7756918206914172
2025-08-09 11:14:36.952884,Bananas,31,64,0.55,0,3.8505854821822236
2025-08-09 11:14:36.952884,Yogurt,18,36,0.55,0,1.6080342488749957
2025-08-09 11:14:36.952884,Cereal,14,41,0.55,0,1.5429324766559238
2025-08-10 11:14:36.952884,Milk,38,57,0.55,0,3.2228930793112704
2025-08-10 11:14:36.952884,Bread,36,106,0.55,0,3.914064307093981
2025-08-10 11:14:36.952884,Eggs,17,39,0.55,0,3.0932620660708112
2025-08-10 11:14:36.952884,Coffee,11,28,0.55,0,1.9526259011803688
2025-08-10 11:14:36.952884,Bananas,27,74,0.55,0,2.850164288210429
2025-08-10 11:14:36.952884,Yogurt,17,36,0.55,0,3.9429572664874897
2025-08-10 11:14:36.952884,Cereal,15,43,0.55,0,3.188386567521648
2025-08-11 11:14:36.952884,Milk,31,72,0.54,0,1.5087771272766266
2025-08-11 11:14:36.952884,Bread,21,41,0.54,0,2.4001637338768207
2025-08-11 11:14:36.952884,Eggs,13,27,0.54,0,1.7471658461400366
2025-08-11 11:14:36.952884,Coffee,10,23,0.54,0,2.610360505550299
2025-08-11 11:14:36.952884,Bananas,20,49,0.54,0,3.569198518008851
2025-08-11 11:14:36.952884,Yogurt,17,49,0.54,0,3.599061239653902
2025-08-11 11:14:36.952884,Cereal,10,21,0.54,0,3.1117920945368573
2025-08-12 11:14:36.952884,Milk,31,92,0.54,0,2.795787788006306
2025-08-12 11:14:36.952884,Bread,19,54,0.54,0,2.5183373012581516
2025-08-12 11:14:36.952884,Eggs,15,28,0.54,0,1.5812033050897367
2025-08-12 11:14:36.952884,Coffee,9,24,0.54,0,2.1893240924518897
2025-08-12 11:14:36.952884,Bananas,19,34,0.54,0,3.9348389352610686
2025-08-12 11:14:36.952884,Yogurt,15,30,0.54,0,3.003440528607901
2025-08-12 11:14:36.952884,Cereal,13,37,0.54,0,3.1861026784171713
2025-08-13 11:14:36.952884,Milk,39,82,0.53,0,3.655950961310685
2025-08-13 11:14:36.952884,Bread,24,70,0.53,0,3.0634940747010315
2025-08-13 11:14:36.952884,Eggs,11,29,0.53,0,3.133901813862982
2025-08-13 11:14:36.952884,Coffee,9,20,0.53,0,3.2546560670605396
2025-08-13 11:14:36.952884,Bananas,19,34,0.53,0,1.5102536260754178
2025-08-13 11:14:36.952884,Yogurt,14,35,0.53,0,2.50331360985306
2025-08-13 11:14:36.952884,Cereal,11,19,0.53,0,2.3902241843868675
2025-08-14 11:14:36.952884,Milk,27,48,0.53,0,2.2535622794963963
2025-08-14 11:14:36.952884,Bread,16,28,0.53,0,3.435651421081128
2025-08-14 11:14:36.952884,Eggs,16,33,0.53,0,3.77260235328559
2025-08-14 11:14:36.952884,Coffee,12,35,0.53,0,1.93409828156353
2025-08-14 11:14:36.952884,Bananas,21,34,0.53,0,2.591120997057782
2025-08-14 11:14:36.952884,Yogurt,10,23,0.53,0,2.805183927843333
2025-08-14 11:14:36.952884,Cereal,12,35,0.53,0,2.0150435107284403
2025-08-15 11:14:36.952884,Milk,20,49,0.52,0,1.6084917353901296
2025-08-15 11:14:36.952884,Bread,23,38,0.52,0,1.5558669710671433
2025-08-15 11:14:36.952884,Eggs,12,21,0.52,0,2.912122927498936
2025-08-15 11:14:36.952884,Coffee,8,20,0.52,0,1.9561908277480733
2025-08-15 11:14:36.952884,Bananas,22,53,0.52,0,2.5298991997394973
2025-08-15 11:14:36.952884,Yogurt,11,18,0.52,0,3.316851413073299
2025-08-15 11:14:36.952884,Cereal,11,32,0.52,0,3.026871237385774
2025-08-16 11:14:36.952884,Milk,43,81,0.52,0,1.6130740773005372
2025-08-16 11:14:36.952884,Bread,35,52,0.52,0,2.3766232073850464
2025-08-16 11:14:36.952884,Eggs,16,45,0.52,0,1.8506680336479224
2025-08-16 11:14:36.952884,Coffee,10,23,0.52,0,2.9827648877804114
2025-08-16 11:14:36.952884,Bananas,22,43,0.52,0,1.6281758311578831
2025-08-16 11:14:36.952884,Yogurt,15,31,0.52,0,1.97149732817898
2025-08-16 11:14:36.952884,Cereal,16,36,0.52,0,2.5855917415284893
2025-08-17 11:14:36.952884,Milk,40,83,0.51,0,3.6042294202425094
2025-08-17 11:14:36.952884,Bread,35,92,0.51,0,2.548000018176836
2025-08-17 11:14:36.952884,Eggs,14,27,0.51,0,2.676353715114938
2025-08-17 11:14:36.952884,Coffee,10,22,0.51,0,3.622841590402805
2025-08-17 11:14:36.952884,Bananas,25,46,0.51,0,3.8379050268669452
2025-08-17 11:14:36.952884,Yogurt,14,22,0.51,0,2.922046829416237
2025-08-17 11:14:36.952884,Cereal,14,32,0.51,0,3.624939417773989
2025-08-18 11:14:36.952884,Milk,28,56,0.51,0,1.9647542788906676
2025-08-18 11:14:36.952884,Bread,23,34,0.51,0,2.772784231222198
2025-08-18 11:14:36.952884,Eggs,16,36,0.51,0,3.791170871665141
2025-08-18 11:14:36.952884,Coffee,10,24,0.51,0,3.600840595552708
2025-08-18 11:14:36.952884,Bananas,20,50,0.51,0,1.9255825810958265
2025-08-18 11:14:36.952884,Yogurt,13,23,0.51,0,3.816251547610553
2025-08-18 11:14:36.952884,Cereal,11,21,0.51,0,3.16269359999607
2025-08-19 11:14:36.952884,Milk,26,71,0.5,0,2.400945303891424
2025-08-19 11:14:36.952884,Bread,23,61,0.5,0,3.7430103273294786
2025-08-19 11:14:36.952884,Eggs,13,28,0.5,0,2.085190509960288
2025-08-19 11:14:36.952884,Coffee,12,19,0.5,0,2.1761727640412722
2025-08-19 11:14:36.952884,Bananas,18,28,0.5,0,2.580869345845329
2025-08-19 11:14:36.952884,Yogurt,13,24,0.5,0,3.2340871018191204
2025-08-19 11:14:36.952884,Cereal,11,32,0.5,0,3.905695150381158
2025-08-20 11:14:36.952884,Milk,26,44,0.5,0,3.2550891712053556
2025-08-20 11:14:36.952884,Bread,21,54,0.5,0,3.1855914040704976
2025-08-20 11:14:36.952884,Eggs,11,26,0.5,0,2.7092011143946664
2025-08-20 11:14:36.952884,Coffee,9,23,0.5,0,2.6034001967140536
2025-08-20 11:14:36.952884,Bananas,16,29,0.5,0,2.1643659404666535
2025-08-20 11:14:36.952884,Yogurt,10,16,0.5,0,2.367142527322224
2025-08-20 11:14:36.952884,Cereal,9,22,0.5,0,3.2922104389931937
2025-08-21 11:14:36.952884,Milk,32,75,0.49,0,3.8967443534134962
2025-08-21 11:14:36.952884,Bread,20,35,0.49,0,3.0032709095367602
2025-08-21 11:14:36.952884,Eggs,11,28,0.49,0,2.2926844234076453
2025-08-21 11:14:36.952884,Coffee,12,25,0.49,0,3.6350388261386484
2025-08-21 11:14:36.952884,Bananas,20,53,0.49,0,1.6616638596264266
2025-08-21 11:14:36.952884,Yogurt,10,23,0.49,0,3.8922211065824155
2025-08-21 11:14:36.952884,Cereal,12,33,0.49,0,2.511291007787829
2025-08-22 11:14:36.952884,Milk,23,52,0.49,0,1.7856211331451408
2025-08-22 11:14:36.952884,Bread,19,44,0.49,0,1.50333409872698
2025-08-22 11:14:36.952884,Eggs,11,32,0.49,0,3.3181057989249476
2025-08-22 11:14:36.952884,Coffee,8,16,0.49,0,1.7321127163265513
2025-08-22 11:14:36.952884,Bananas,15,34,0.49,0,3.5884058854472314
2025-08-22 11:14:36.952884,Yogurt,12,29,0.49,0,3.084471048862506
2025-08-22 11:14:36.952884,Cereal,12,34,0.49,0,2.7818080026838805
2025-08-23 11:14:36.952884,Milk,35,68,0.49,0,2.64896751469861
2025-08-23 11:14:36.952884,Bread,32,72,0.49,0,1.7582511945331998
2025-08-23 11:14:36.952884,Eggs,13,23,0.49,0,2.699079890498817
2025-08-23 11:14:36.952884,Coffee,10,25,0.49,0,2.3475713743597746
2025-08-23 11:14:36.952884,Bananas,27,63,0.49,0,2.6184495565951686
2025-08-23 11:14:36.952884,Yogurt,13,29,0.49,0,2.239981562859917
2025-08-23 11:14:36.952884,Cereal,12,23,0.49,0,3.9022935788951534
2025-08-24 11:14:36.952884,Milk,32,72,0.48,0,3.657567370374059
2025-08-24 11:14:36.952884,Bread,25,53,0.48,0,3.3596632022204274
2025-08-24 11:14:36.952884,Eggs,14,29,0.48,0,2.3913905592208904
2025-08-24 11:14:36.952884,Coffee,11,30,0.48,0,1.6108671548840028
2025-08-24 11:14:36.952884,Bananas,27,63,0.48,0,2.5907233982342355
2025-08-24 11:14:36.952884,Yogurt,11,25,0.48,0,1.9939614645707957
2025-08-24 11:14:36.952884,Cereal,11,31,0.48,0,2.152087907009941
2025-08-25 11:14:36.952884,Milk,15,42,0.48,0,3.1106035020649547
2025-08-25 11:14:36.952884,Bread,19,35,0.48,0,2.4536027052640224
2025-08-25 11:14:36.952884,Eggs,14,28,0.48,0,2.4308445459634527
2025-08-25 11:14:36.952884,Coffee,10,17,0.48,0,3.6149532311150328
2025-08-25 11:14:36.952884,Bananas,14,38,0.48,0,2.691208019638176
2025-08-25 11:14:36.952884,Yogurt,11,16,0.48,0,3.0480198125745575
2025-08-25 11:14:36.952884,Cereal,11,24,0.48,0,2.917911365739677
2025-08-26 11:14:36.952884,Milk,31,50,0.47,0,1.901788962228764
2025-08-26 11:14:36.952884,Bread,22,57,0.47,0,2.578413640970005
2025-08-26 11:14:36.952884,Eggs,9,21,0.47,0,1.9629126135405066
2025-08-26 11:14:36.952884,Coffee,8,19,0.47,0,1.9344971428380993
2025-08-26 11:14:36.952884,Bananas,18,33,0.47,0,3.7224790963908307
2025-08-26 11:14:36.952884,Yogurt,11,17,0.47,0,1.9415342314353072
2025-08-26 11:14:36.952884,Cereal,8,12,0.47,0,1.5181310700378612
2025-08-27 11:14:36.952884,Milk,37,110,0.47,0,3.1470867508970954
2025-08-27 11:14:36.952884,Bread,19,36,0.47,0,2.362184459233024
2025-08-27 11:14:36.952884,Eggs,8,19,0.47,0,3.707029497168427
2025-08-27 11:14:36.952884,Coffee,9,15,0.47,0,2.037480558970978
2025-08-27 11:14:36.952884,Bananas,17,26,0.47,0,1.8520296552324986
2025-08-27 11:14:36.952884,Yogurt,11,17,0.47,0,3.899317095097403
2025-08-27 11:14:36.952884,Cereal,11,31,0.47,0,3.386706302170353
2025-08-28 11:14:36.952884,Milk,28,78,0.47,0,3.4922789143565742
2025-08-28 11:14:36.952884,Bread,23,46,0.47,0,3.435996342543139
2025-08-28 11:14:36.952884,Eggs,11,18,0.47,0,3.8376915399511717
2025-08-28 11:14:36.952884,Coffee,7,13,0.47,0,2.8015561629286294
2025-08-28 11:14:36.952884,Bananas,19,38,0.47,0,3.4463645535567227
2025-08-28 11:14:36.952884,Yogurt,11,30,0.47,0,2.5890162437024147
2025-08-28 11:14:36.952884,Cereal,12,34,0.47,0,3.3873293326805958
2025-08-29 11:14:36.952884,Milk,23,42,0.46,0,3.7207693685942633
2025-08-29 11:14:36.952884,Bread,24,65,0.46,0,1.9709869185012305
2025-08-29 11:14:36.952884,Eggs,9,24,0.46,0,2.990406994776694
2025-08-29 11:14:36.952884,Coffee,10,15,0.46,0,1.7805034169141072
2025-08-29 11:14:36.952884,Bananas,17,50,0.46,0,2.2009854464758765
2025-08-29 11:14:36.952884,Yogurt,14,34,0.46,0,2.952805999822639
2025-08-29 11:14:36.952884,Cereal,9,20,0.46,0,3.6086011091618504
2025-08-30 11:14:36.952884,Milk,31,53,0.46,0,2.989853989326761
2025-08-30 11:14:36.952884,Bread,21,39,0.46,0,2.3346051608584646
2025-08-30 11:14:36.952884,Eggs,14,22,0.46,0,3.2148230517705487
2025-08-30 11:14:36.952884,Coffee,9,19,0.46,0,3.6619755549997386
2025-08-30 11:14:36.952884,Bananas,20,53,0.46,0,3.978769220696255
2025-08-30 11:14:36.952884,Yogurt,14,32,0.46,0,3.206948750485326
2025-08-30 11:14:36.952884,Cereal,10,27,0.46,0,1.9185573693656282
2025-08-31 11:14:36.952884,Milk,25,47,0.45,0,2.6135841882150754
2025-08-31 11:14:36.952884,Bread,24,69,0.45,0,1.736142628171798
2025-08-31 11:14:36.952884,Eggs,18,37,0.45,0,3.272385308571055
2025-08-31 11:14:36.952884,Coffee,10,17,0.45,0,1.6399507121542158
2025-08-31 11:14:36.952884,Bananas,18,30,0.45,0,3.824961957835337
2025-08-31 11:14:36.952884,Yogurt,16,31,0.45,0,2.981646619713617
2025-08-31 11:14:36.952884,Cereal,11,24,0.45,0,3.864344898505735
2025-09-01 11:14:36.952884,Milk,26,40,0.45,0,2.874174172509228
2025-09-01 11:14:36.952884,Bread,21,46,0.45,0,3.8196056665154865
2025-09-01 11:14:36.952884,Eggs,10,21,0.45,0,2.10842428351594
2025-09-01 11:14:36.952884,Coffee,7,11,0.45,0,3.643537116627002
2025-09-01 11:14:36.952884,Bananas,19,52,0.45,0,2.2051058869741778
2025-09-01 11:14:36.952884,Yogurt,11,25,0.45,0,1.7080442568501761
2025-09-01 11:14:36.952884,Cereal,9,18,0.45,0,2.256888426544883
2025-09-02 11:14:36.952884,Milk,26,56,0.45,0,2.12939846636362
2025-09-02 11:14:36.952884,Bread,21,57,0.45,0,2.26045619407129
2025-09-02 11:14:36.952884,Eggs,10,22,0.45,0,3.6845494407001307
2025-09-02 11:14:36.952884,Coffee,9,21,0.45,0,2.8823518704731304
2025-09-02 11:14:36.952884,Bananas,14,39,0.45,0,1.7539303591116533
2025-09-02 11:14:36.952884,Yogurt,11,29,0.45,0,2.0411077085291787
2025-09-02 11:14:36.952884,Cereal,6,16,0.45,0,2.4990962062348396
2025-09-03 11:14:36.952884,Milk,25,40,0.44,0,2.7869184351886074
2025-09-03 11:14:36.952884,Bread,16,25,0.44,0,2.3910446378944687
2025-09-03 11:14:36.952884,Eggs,13,27,0.44,0,2.5726199849302893
2025-09-03 11:14:36.952884,Coffee,10,18,0.44,0,2.6397064710602574
2025-09-03 11:14:36.952884,Bananas,16,36,0.44,0,3.451794989266306
2025-09-03 11:14:36.952884,Yogurt,12,23,0.44,0,2.7047689220900053
2025-09-03 11:14:36.952884,Cereal,9,15,0.44,0,1.8330668699608832
2025-09-04 11:14:36.952884,Milk,23,41,0.44,0,3.4167791860517935
2025-09-04 11:14:36.952884,Bread,17,48,0.44,0,3.697962294447745
2025-09-04 11:14:36.952884,Eggs,8,17,0.44,0,2.5272497624795163
2025-09-04 11:14:36.952884,Coffee,6,9,0.44,0,3.8480603404280167
2025-09-04 11:14:36.952884,Bananas,17,30,0.44,0,1.996001823114291
2025-09-04 11:14:36.952884,Yogurt,9,13,0.44,0,1.8698868469349268
2025-09-04 11:14:36.952884,Cereal,5,10,0.44,0,3.2093267337763476
2025-09-05 11:14:36.952884,Milk,21,49,0.44,0,3.72148123655823
2025-09-05 11:14:36.952884,Bread,14,27,0.44,0,1.8338956646587088
2025-09-05 11:14:36.952884,Eggs,14,23,0.44,0,2.561708729242401
2025-09-05 11:14:36.952884,Coffee,8,12,0.44,0,1.583897954118128
2025-09-05 11:14:36.952884,Bananas,11,30,0.44,0,3.0053857653161358
2025-09-05 11:14:36.952884,Yogurt,10,21,0.44,0,2.519838427635741
2025-09-05 11:14:36.952884,Cereal,8,22,0.44,0,3.9957578893348957
2025-09-06 11:14:36.952884,Milk,29,51,0.44,0,1.8009574119365492
2025-09-06 11:14:36.952884,Bread,26,64,0.44,0,3.619810405696027
2025-09-06 11:14:36.952884,Eggs,11,28,0.44,0,2.6242241834233493
2025-09-06 11:14:36.952884,Coffee,11,24,0.44,0,2.6891274611290914
2025-09-06 11:14:36.952884,Bananas,23,56,0.44,0,2.8936863724391344
2025-09-06 11:14:36.952884,Yogurt,14,36,0.44,0,3.10700877195719
2025-09-06 11:14:36.952884,Cereal,12,27,0.44,0,3.204492028210966
2025-09-07 11:14:36.952884,Milk,22,33,0.43,0,2.899910367864608
2025-09-07 11:14:36.952884,Bread,24,57,0.43,0,3.9301224119392857
2025-09-07 11:14:36.952884,Eggs,10,18,0.43,0,1.6763357380933048
2025-09-07 11:14:36.952884,Coffee,6,15,0.43,0,2.1242026608483124
2025-09-07 11:14:36.952884,Bananas,25,55,0.43,0,3.690880282567979
2025-09-07 11:14:36.952884,Yogurt,13,28,0.43,0,2.2122715576044127
2025-09-07 11:14:36.952884,Cereal,9,26,0.43,0,2.8962903829020625
2025-09-08 11:14:36.952884,Milk,20,41,0.43,0,3.721790236531866
2025-09-08 11:14:36.952884,Bread,12,34,0.43,0,3.623794165481695
2025-09-08 11:14:36.952884,Eggs,10,27,0.43,0,2.7807118576255325
2025-09-08 11:14:36.952884,Coffee,7,16,0.43,0,3.9596148071188644
2025-09-08 11:14:36.952884,Bananas,17,32,0.43,0,3.485880823119188
2025-09-08 11:14:36.952884,Yogurt,9,23,0.43,0,1.921422860980282
2025-09-08 11:14:36.952884,Cereal,9,22,0.43,0,1.7141604851174321
2025-09-09 11:14:36.952884,Milk,21,38,0.43,0,1.8228410101658357
2025-09-09 11:14:36.952884,Bread,18,52,0.43,0,3.2797593561032627
2025-09-09 11:14:36.952884,Eggs,10,22,0.43,0,1.7750531074786915
2025-09-09 11:14:36.952884,Coffee,10,23,0.43,0,2.117291237771976
2025-09-09 11:14:36.952884,Bananas,13,34,0.43,0,1.80513441770329
2025-09-09 11:14:36.952884,Yogurt,9,16,0.43,0,2.0288012943605684
2025-09-09 11:14:36.952884,Cereal,10,19,0.43,0,1.7116745356882235
2025-09-10 11:14:36.952884,Milk,23,50,0.43,0,3.370275602899839
2025-09-10 11:14:36.952884,Bread,15,43,0.43,0,3.8853843177979446
2025-09-10 11:14:36.952884,Eggs,9,26,0.43,0,3.5191490039369504
2025-09-10 11:14:36.952884,Coffee,7,14,0.43,0,2.2953313283337273
2025-09-10 11:14:36.952884,Bananas,14,41,0.43,0,3.472684957204234
2025-09-10 11:14:36.952884,Yogurt,9,25,0.43,0,3.5696759487654344
2025-09-10 11:14:36.952884,Cereal,9,15,0.43,0,3.6779258299024313
2025-09-11 11:14:36.952884,Milk,20,49,0.42,0,3.1345116484608266
2025-09-11 11:14:36.952884,Bread,17,27,0.42,0,2.297129522341456
2025-09-11 11:14:36.952884,Eggs,9,14,0.42,0,2.192254224352344
2025-09-11 11:14:36.952884,Coffee,8,14,0.42,0,2.0863602518701327
2025-09-11 11:14:36.952884,Bananas,16,31,0.42,0,3.5508625376188263
2025-09-11 11:14:36.952884,Yogurt,8,14,0.42,0,2.6615676771713614
2025-09-11 11:14:36.952884,Cereal,8,12,0.42,0,3.944308779681609
2025-09-12 11:14:36.952884,Milk,20,53,0.42,0,2.7252786915911384
2025-09-12 11:14:36.952884,Bread,17,44,0.42,0,1.9767931325118633
2025-09-12 11:14:36.952884,Eggs,9,21,0.42,0,3.53552724595717
2025-09-12 11:14:36.952884,Coffee,8,22,0.42,0,3.8442052553986756
2025-09-12 11:14:36.952884,Bananas,17,35,0.42,0,2.9219227563071932
2025-09-12 11:14:36.952884,Yogurt,11,32,0.42,0,1.5341941277616105
2025-09-12 11:14:36.952884,Cereal,10,20,0.42,0,2.2025698156755062
